_extracted_at,created_at,end,id,nap,score,score_respiratory_rate,score_sleep_consistency_percentage,score_sleep_efficiency_percentage,score_sleep_needed_baseline_milli,score_sleep_needed_need_from_recent_nap_milli,score_sleep_needed_need_from_recent_strain_milli,score_sleep_needed_need_from_sleep_debt_milli,score_sleep_performance_percentage,score_stage_summary_disturbance_count,score_stage_summary_sleep_cycle_count,score_stage_summary_total_awake_time_milli,score_stage_summary_total_in_bed_time_milli,score_stage_summary_total_light_sleep_time_milli,score_stage_summary_total_no_data_time_milli,score_stage_summary_total_rem_sleep_time_milli,score_stage_summary_total_slow_wave_sleep_time_milli,score_state,start,timezone_offset,updated_at,user_id
2025-07-30T21:10:55.186994+00:00,2024-05-16T11:56:57.629Z,2024-05-16T12:26:11.000Z,1049143278,False,,15.410156,48.0,82.972534,27249304,0,1795391,2332387,71.0,15,4,4903984,27254606,15688693,0,2307154,4354775,SCORED,2024-05-16T04:51:56.394Z,-07:00,2024-05-16T12:26:50.049Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-15T10:59:36.750Z,2024-05-15T12:36:30.997Z,1047665516,False,,14.707031,37.0,81.79867,27249436,0,226455,0,83.0,11,4,5566056,28377172,15948275,0,2594586,4268255,SCORED,2024-05-15T04:42:35.185Z,-07:00,2024-05-15T12:51:15.962Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-14T12:53:48.073Z,2024-05-14T12:48:26.279Z,1046464754,False,,15.5859375,4.0,88.85824,27249567,-49027485,2148277,2924066,100.0,11,4,2509028,21369128,14159262,0,1586173,3114665,SCORED,2024-05-14T06:46:58.958Z,-07:00,2024-05-14T12:53:53.280Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-14T06:03:33.296Z,2024-05-14T05:20:27.899Z,1045954506,True,,14.750977,5.0,94.719986,27249699,0,2109350,2924066,100.0,1,1,2732958,51760443,47499004,0,519107,1009374,SCORED,2024-05-13T14:57:47.456Z,-07:00,2024-05-14T06:03:41.793Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-13T09:11:39.464Z,2024-05-13T12:36:39.493Z,1044710945,False,,15.9375,72.0,88.539246,27249699,0,822767,1652032,85.0,16,6,3258840,28434791,17562348,0,3489550,4124053,SCORED,2024-05-13T04:42:43.740Z,-07:00,2024-05-13T12:47:25.753Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-12T13:55:43.106Z,2024-05-12T13:55:43.015Z,1043791399,False,,16.113281,62.0,85.51204,27249831,0,151050,3084555,92.0,12,8,4902665,32818274,18571632,0,4585473,4758504,SCORED,2024-05-12T04:44:31.657Z,-07:00,2024-05-12T13:55:51.924Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-11T11:13:27.277Z,2024-05-11T13:27:32.793Z,1042230393,False,,15.322266,54.0,83.7248,27249962,0,484333,4100991,81.0,8,1,5652534,31318712,21196037,0,663317,3806824,SCORED,2024-05-11T04:43:13.949Z,-07:00,2024-05-11T13:28:06.028Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-10T13:48:58.077Z,2024-05-10T12:53:29.981Z,1041192315,False,,15.3515625,25.0,90.51598,27250094,-8997861,475888,2135293,61.0,6,4,1672702,14334134,7123297,0,3374224,2163911,SCORED,2024-05-10T08:53:08.368Z,-07:00,2024-05-10T13:49:03.876Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-10T06:40:20.155Z,2024-05-09T22:47:01.314Z,1040649671,True,,14.472656,60.0,85.95042,27250226,0,308869,2135293,30.0,0,0,1470804,10468665,8997861,0,0,0,SCORED,2024-05-09T19:52:32.649Z,-07:00,2024-05-10T06:40:28.340Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-09T07:46:47.233Z,2024-05-09T12:32:55.181Z,1039349384,False,,16.054688,88.0,81.71272,27250226,0,230338,2258023,89.0,12,9,6748458,33165477,14333238,0,5825585,6258196,SCORED,2024-05-09T03:20:09.704Z,-06:00,2024-05-09T12:40:31.746Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-08T16:25:24.826Z,2024-05-08T11:57:31.793Z,1038627986,False,,15.527344,93.0,89.00797,27250358,0,1778494,871826,88.0,12,5,3258806,29647004,15602211,0,3893322,6892665,SCORED,2024-05-08T03:43:24.789Z,-06:00,2024-05-08T16:25:29.916Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-07T13:08:11.154Z,2024-05-07T12:49:32.625Z,1036978358,False,,15.615234,92.0,80.26043,27250489,0,209057,514594,95.0,16,9,6690726,33308692,13381538,0,6660983,6575445,SCORED,2024-05-07T03:31:58.775Z,-06:00,2024-05-07T13:08:16.614Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-06T11:09:10.285Z,2024-05-06T13:02:28.745Z,1035352557,False,,15.996094,82.0,82.95915,27250621,0,225442,0,97.0,15,7,5623695,32299278,16582722,0,4584510,5508351,SCORED,2024-05-06T03:49:08.695Z,-06:00,2024-05-06T13:03:16.202Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-05T13:18:58.281Z,2024-05-05T13:14:31.046Z,1034184815,False,,15.703125,74.0,83.80371,27250753,0,339372,1065848,100.0,19,8,5883192,34981328,17563296,0,5593914,5940926,SCORED,2024-05-05T03:30:02.239Z,-06:00,2024-05-05T13:19:03.084Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-04T08:01:33.999Z,2024-05-04T12:43:19.573Z,1032456760,False,,16.230469,60.0,82.990875,27250885,0,691994,1717279,94.0,12,7,5739095,33741268,18457243,0,4988273,4556657,SCORED,2024-05-04T03:20:28.504Z,-06:00,2024-05-04T12:53:07.647Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-03T09:11:32.928Z,2024-05-03T14:10:33.870Z,1031200656,False,,15.996094,52.0,85.42118,27251017,0,195687,7668000,92.0,22,7,6056215,38499596,21311330,0,6806108,4325943,SCORED,2024-05-03T03:22:40.639Z,-06:00,2024-05-03T14:11:29.068Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-02T13:09:53.133Z,2024-05-02T11:22:25.767Z,1030191408,False,,15.234375,54.0,80.49277,27251149,0,2445381,3798051,25.0,5,2,2047600,10496622,6776332,0,1528494,144196,SCORED,2024-05-02T08:20:15.594Z,-06:00,2024-05-02T13:09:58.129Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-05-01T12:58:13.718Z,2024-05-01T12:44:16.006Z,1028726432,False,,15.703125,84.0,91.56398,27251281,0,817135,3507766,81.0,13,7,2364867,28032971,16151090,0,4873853,4643161,SCORED,2024-05-01T04:57:03.035Z,-07:00,2024-05-01T12:58:18.536Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-30T09:14:34.711Z,2024-04-30T13:05:56.046Z,1026935207,False,,16.230469,80.0,85.35335,27251413,0,715365,2867432,82.0,25,3,4354815,29732500,16092335,0,4988252,4297098,SCORED,2024-04-30T04:50:22.585Z,-07:00,2024-04-30T13:18:28.359Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-29T12:40:36.742Z,2024-04-29T13:19:12.488Z,1025825236,False,,16.38916,74.0,86.67566,27251545,0,834428,5127439,87.0,14,3,4420091,33173054,20331873,0,4700813,3720277,SCORED,2024-04-29T04:06:19.434Z,-07:00,2024-04-29T13:34:04.381Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-28T11:38:43.661Z,2024-04-28T14:04:44.839Z,1024357565,False,,16.054688,72.0,81.163055,27251678,0,955159,5117992,76.0,14,4,5883146,31231958,17129608,0,4152855,4066349,SCORED,2024-04-28T05:17:56.996Z,-07:00,2024-04-28T14:09:45.410Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-27T14:52:54.248Z,2024-04-27T14:46:42.630Z,1023359869,False,,15.703125,58.0,86.186356,27251810,0,2340923,3919411,76.0,16,5,4095196,29646019,15082080,0,4297089,6171654,SCORED,2024-04-27T06:28:44.922Z,-07:00,2024-04-27T14:52:59.237Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-26T12:40:20.119Z,2024-04-26T12:29:41.119Z,1021914616,False,,16.289062,89.0,91.79844,27251942,0,564260,5072609,81.0,9,3,2393678,29185627,18370801,0,4614307,3806841,SCORED,2024-04-26T04:23:14.531Z,-07:00,2024-04-26T12:40:25.947Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-25T09:15:58.100Z,2024-04-25T12:48:08.792Z,1020308886,False,,16.40625,91.0,86.164474,27252074,0,2488130,4831203,71.0,15,5,3922140,28348331,17418152,0,3431918,3576121,SCORED,2024-04-25T04:52:17.624Z,-07:00,2024-04-25T12:57:25.168Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-24T12:43:26.000Z,2024-04-24T12:31:17.909Z,1019279206,False,,16.054688,,81.54331,27252207,0,287325,4675398,70.0,16,6,5104586,27657109,10986889,0,6605210,4960424,SCORED,2024-04-24T04:48:53.321Z,-07:00,2024-04-24T12:43:31.278Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-23T10:53:54.184Z,2024-04-23T13:32:55.405Z,1017717791,False,,16.289062,,79.8913,27252339,0,158432,5412941,78.0,11,3,6431175,31982046,21282628,0,2105292,2162951,SCORED,2024-04-23T04:36:01.683Z,-07:00,2024-04-23T13:40:31.778Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-19T14:27:22.873Z,2024-04-19T14:22:22.343Z,1012843593,False,,15.9375,64.0,86.96631,27252869,0,823066,3820572,74.0,14,7,3518417,26994794,16092459,0,3027213,4356705,SCORED,2024-04-19T06:50:02.391Z,-07:00,2024-04-19T14:27:28.795Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-18T13:26:41.415Z,2024-04-18T13:22:36.919Z,1011490898,False,,16.269531,90.0,90.01882,27253001,0,1143361,5117356,82.0,20,6,3403067,30973673,15544533,0,6575395,5450678,SCORED,2024-04-18T04:46:23.246Z,-07:00,2024-04-18T13:26:46.900Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-17T13:31:08.503Z,2024-04-17T13:03:31.316Z,1010183706,False,,16.047363,84.0,86.76844,27253134,0,1015513,5790504,77.0,11,4,4527827,30626647,17246040,0,2940678,5912102,SCORED,2024-04-17T04:31:37.190Z,-07:00,2024-04-17T13:31:13.707Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-16T09:54:10.561Z,2024-04-16T13:26:29.245Z,1008497262,False,,16.640625,85.0,83.966034,27253266,0,1657715,5619460,74.0,19,6,4873813,30396804,17217148,0,3922222,4383621,SCORED,2024-04-16T04:59:52.441Z,-07:00,2024-04-16T13:32:42.631Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-15T12:54:03.758Z,2024-04-15T12:31:56.572Z,1007446122,False,,16.230469,78.0,84.08529,27253399,0,648700,5888324,67.0,14,5,4441330,26992833,13266173,0,5651571,3633759,SCORED,2024-04-15T05:00:07.420Z,-07:00,2024-04-15T12:54:08.772Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-14T14:00:25.066Z,2024-04-14T14:00:24.987Z,1006215419,False,,16.289062,76.0,80.26441,27253531,0,1111223,6283197,66.0,14,6,5623646,28494950,16036320,0,3431923,3403061,SCORED,2024-04-14T06:05:30.037Z,-07:00,2024-04-14T14:01:02.439Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-13T11:35:20.051Z,2024-04-13T13:14:01.073Z,1004744794,False,,16.30371,83.0,83.11932,27253664,0,1959587,5647036,64.0,17,6,4700697,26994591,12113569,0,5622707,4557618,SCORED,2024-04-13T05:44:05.521Z,-07:00,2024-04-13T13:50:56.711Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-12T12:45:10.876Z,2024-04-12T12:29:59.401Z,1003652741,False,,15.908203,93.0,89.17442,27253797,0,221237,5302808,73.0,12,3,3143479,27137043,15255171,0,2797448,5940945,SCORED,2024-04-12T04:57:41.396Z,-07:00,2024-04-12T12:45:16.415Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-11T10:09:07.883Z,2024-04-11T12:49:50.801Z,1002147300,False,,15.878906,89.0,81.12398,27253929,0,1622333,5030715,69.0,20,5,5421788,28723151,17360444,0,2134105,3806814,SCORED,2024-04-11T04:51:06.688Z,-07:00,2024-04-11T12:57:46.611Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-10T10:10:17.461Z,2024-04-10T12:30:52.901Z,1000857935,False,,15.703125,83.0,80.61974,27254062,0,616519,4628976,69.0,15,4,5393922,27832049,13322912,0,3376163,5739052,SCORED,2024-04-10T04:46:31.051Z,-07:00,2024-04-10T12:46:17.919Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-09T09:36:30.597Z,2024-04-09T13:00:00.802Z,999495370,False,,16.523438,79.0,89.23828,27254195,0,218109,5077346,78.0,9,8,3056973,28405994,15198417,0,4671090,5479514,SCORED,2024-04-09T05:06:33.846Z,-07:00,2024-04-09T13:05:59.691Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-08T10:47:50.871Z,2024-04-08T12:31:57.419Z,998273435,False,,16.289062,78.0,78.51858,27254328,0,218116,4397479,68.0,11,3,6085136,27800367,13784331,0,3749158,4181742,SCORED,2024-04-08T04:46:40.733Z,-07:00,2024-04-08T12:42:28.054Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-07T10:06:23.216Z,2024-04-07T14:16:23.066Z,996941437,False,,16.40625,79.0,79.865715,27254461,0,508405,5169834,73.0,13,8,6085165,30222908,11391603,0,7958784,4787356,SCORED,2024-04-07T05:52:10.357Z,-07:00,2024-04-07T14:24:56.960Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-06T14:21:01.778Z,2024-04-06T14:17:22.059Z,996057074,False,,16.289062,66.0,82.664764,27254594,0,2591602,4285103,70.0,17,4,4989231,28780863,15803079,0,2364884,5623669,SCORED,2024-04-06T06:13:20.681Z,-07:00,2024-04-06T14:21:06.914Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-05T12:47:03.420Z,2024-04-05T12:30:01.228Z,994723807,False,,16.054688,91.0,85.99335,27254726,0,578793,4816750,74.0,18,4,4008696,28088759,17158586,0,3143493,3777984,SCORED,2024-04-05T04:41:51.508Z,-07:00,2024-04-05T12:47:08.997Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-04T10:05:59.439Z,2024-04-04T12:51:50.024Z,993224208,False,,16.230469,86.0,84.35519,27254859,0,1835673,4334628,71.0,11,8,4412486,28204148,14909069,0,4008694,4873899,SCORED,2024-04-04T04:57:23.439Z,-07:00,2024-04-04T13:03:26.094Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-03T12:40:30.856Z,2024-04-03T12:29:02.315Z,992206903,False,,16.054688,85.0,89.40294,27254992,0,740724,3807649,79.0,12,5,3201186,28261796,14851418,0,4181722,6027470,SCORED,2024-04-03T04:37:59.557Z,-07:00,2024-04-03T12:40:37.182Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-02T09:38:15.561Z,2024-04-02T13:31:10.983Z,990617886,False,,15.65918,82.0,87.002525,27255125,0,2622166,3606040,77.0,15,6,4152868,30020902,15371453,0,4930553,5566028,SCORED,2024-04-02T04:59:45.816Z,-07:00,2024-04-02T13:35:01.045Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-04-01T10:24:28.695Z,2024-04-01T12:51:03.085Z,989366594,False,,15.878906,75.0,88.56137,27255259,0,246289,4008792,82.0,11,5,3893324,29794268,16726900,0,4530870,4643174,SCORED,2024-04-01T04:34:27.856Z,-07:00,2024-04-01T12:59:09.152Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-31T14:41:33.873Z,2024-03-31T14:40:03.786Z,988532903,False,,15.78125,78.0,79.64843,27255392,0,963274,4202490,81.0,18,7,6690793,32876051,16495173,0,3922167,5767918,SCORED,2024-03-31T05:21:54.521Z,-07:00,2024-03-31T14:41:39.683Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-30T14:24:58.165Z,2024-03-30T13:58:51.909Z,987298801,False,,16.12793,75.0,88.512314,27255525,0,1729167,4307835,75.0,15,5,3345419,28232965,13468048,0,5074807,6344691,SCORED,2024-03-30T06:05:53.786Z,-07:00,2024-03-30T14:25:03.380Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-29T10:04:43.161Z,2024-03-29T12:31:28.701Z,985682214,False,,15.9375,83.0,83.02028,27255658,0,252041,4092135,73.0,12,5,4700837,27685002,13813202,0,4470139,4700824,SCORED,2024-03-29T04:48:07.368Z,-07:00,2024-03-29T12:44:18.554Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-28T13:47:32.495Z,2024-03-28T13:42:02.202Z,984809870,False,,15.878906,81.0,88.982864,27255791,0,2516991,3846073,81.0,8,7,3835711,31089023,14333243,0,6575365,6344704,SCORED,2024-03-28T05:03:53.179Z,-07:00,2024-03-28T13:47:37.682Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-27T12:40:20.867Z,2024-03-27T12:31:04.602Z,983470051,False,,15.761719,67.0,84.11261,27255924,0,237974,2490222,74.0,12,6,4210561,26502536,9026788,0,7381924,5883263,SCORED,2024-03-27T05:07:54.586Z,-07:00,2024-03-27T12:40:25.876Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-26T11:08:12.955Z,2024-03-26T14:21:46.069Z,982025794,False,,16.230469,82.0,79.90505,27256058,0,187834,855927,86.0,10,6,6142815,30568954,17937240,0,2509030,3979869,SCORED,2024-03-26T05:49:51.950Z,-07:00,2024-03-26T14:29:18.742Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-25T12:42:51.726Z,2024-03-25T14:47:55.878Z,980878836,False,,16.083984,73.0,89.39645,27256191,0,211260,5472069,96.0,15,6,4383582,35991660,21543098,0,4556645,5508335,SCORED,2024-03-25T04:46:07.900Z,-07:00,2024-03-25T14:59:07.730Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-23T11:12:20.202Z,2024-03-23T13:28:37.215Z,978259741,False,,16.386719,89.0,83.91848,27256458,0,566982,5845319,67.0,9,3,4354778,27079399,15745460,0,2710910,4268251,SCORED,2024-03-23T05:52:28.462Z,-07:00,2024-03-23T13:33:14.650Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-22T10:23:58.912Z,2024-03-22T13:13:14.952Z,977037536,False,,16.68457,81.0,81.17761,27256591,0,990173,5707994,66.0,18,7,5162308,27426429,11276243,0,5191133,5796745,SCORED,2024-03-22T05:32:16.848Z,-07:00,2024-03-22T13:24:00.503Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-21T10:58:46.997Z,2024-03-21T14:02:57.197Z,975863406,False,,16.464844,79.0,81.93085,27256724,0,219571,7216146,67.0,7,8,5306461,28582915,10152493,0,8161621,4962340,SCORED,2024-03-21T06:06:34.282Z,-07:00,2024-03-21T14:15:24.096Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-20T13:31:35.967Z,2024-03-20T13:10:43.448Z,974832276,False,,16.230469,75.0,83.16838,27256858,0,1918461,4637020,57.0,13,5,4008652,23388699,12891187,0,2047589,4441271,SCORED,2024-03-20T06:40:54.749Z,-07:00,2024-03-20T13:31:41.351Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-19T10:13:04.019Z,2024-03-19T13:22:18.766Z,973218489,False,,16.171875,83.0,83.02747,27256991,0,1720991,5125971,73.0,15,7,5162265,29992179,17303733,0,3402117,4124064,SCORED,2024-03-19T04:58:34.912Z,-07:00,2024-03-19T13:30:38.692Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-18T09:51:00.487Z,2024-03-18T12:06:19.774Z,971895185,False,,16.193848,77.0,87.3849,27257125,0,358111,4611524,68.0,9,5,3460731,25435548,13814148,0,3863572,4297097,SCORED,2024-03-18T05:00:27.908Z,-07:00,2024-03-18T12:11:58.062Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-17T10:28:08.272Z,2024-03-17T14:05:49.555Z,970683634,False,,16.113281,76.0,87.64433,27257259,0,663394,5438156,78.0,15,7,3691478,29876806,17273911,0,3777976,5133441,SCORED,2024-03-17T05:47:51.788Z,-07:00,2024-03-17T14:54:06.481Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-16T13:16:24.343Z,2024-03-16T12:43:47.861Z,969699654,False,,15.761719,85.0,84.311,27257392,0,1410327,3750776,66.0,15,6,4181711,25723893,10641765,0,6113047,4787370,SCORED,2024-03-16T05:34:34.168Z,-07:00,2024-03-16T13:16:30.445Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-15T09:50:26.082Z,2024-03-15T12:29:50.204Z,968233378,False,,15.908203,86.0,85.67331,27257526,0,867763,3692824,76.0,13,6,4527758,28844320,15433970,0,4441305,4441287,SCORED,2024-03-15T04:28:36.083Z,-07:00,2024-03-15T12:45:01.231Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-14T13:40:38.794Z,2024-03-14T13:18:54.056Z,967331902,False,,16.40625,87.0,91.95481,27257660,0,2092156,4083460,83.0,9,4,2422520,30111402,20075235,0,2249488,5364159,SCORED,2024-03-14T04:57:02.654Z,-07:00,2024-03-14T13:40:43.990Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-13T12:40:35.030Z,2024-03-13T12:29:40.531Z,965966306,False,,15.65918,85.0,86.5953,27257793,0,300091,4083483,74.0,16,3,3806813,27281261,14793738,0,4383607,4297103,SCORED,2024-03-13T04:54:58.309Z,-07:00,2024-03-13T12:40:40.581Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-12T11:34:54.267Z,2024-03-12T12:51:28.345Z,964551720,False,,15.996094,75.0,88.10266,27257927,0,366438,4568938,80.0,18,3,3489585,29330803,15227297,0,4498972,6114949,SCORED,2024-03-12T04:42:37.542Z,-07:00,2024-03-12T13:05:41.737Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-11T10:44:36.326Z,2024-03-11T12:31:09.045Z,963173507,False,,16.230469,84.0,88.69525,27258061,0,468934,4942940,72.0,12,3,3172339,26704399,17044105,0,1700572,4787383,SCORED,2024-03-11T05:04:37.166Z,-07:00,2024-03-11T12:53:03.064Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-10T11:19:59.128Z,2024-03-10T14:16:32.088Z,961968191,False,,15.703125,90.0,85.79792,27258195,0,267591,5774623,77.0,13,3,4239437,29850827,18776431,0,2191798,4643161,SCORED,2024-03-10T05:59:01.261Z,-08:00,2024-03-10T14:48:26.825Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-09T10:22:01.912Z,2024-03-09T13:50:38.125Z,960704278,False,,15.878906,90.0,78.50162,27258328,0,1838176,5093739,66.0,11,4,6200444,28841441,17247974,0,1961111,3431912,SCORED,2024-03-09T05:49:56.684Z,-08:00,2024-03-09T13:59:33.039Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-08T13:54:45.735Z,2024-03-08T13:29:39.368Z,959818415,False,,16.054688,86.0,89.48978,27258462,0,1052797,4904620,76.0,10,4,3201194,28493479,14189028,0,6200509,4902748,SCORED,2024-03-08T05:34:45.889Z,-08:00,2024-03-08T13:54:50.605Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-07T14:42:56.889Z,2024-03-07T14:29:06.363Z,958661037,False,,15.761719,78.0,82.61634,27258596,0,1207559,4656486,77.0,16,7,5537176,31030409,12486567,0,5537219,7469447,SCORED,2024-03-07T05:51:54.993Z,-08:00,2024-03-07T14:43:02.128Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-06T10:52:08.122Z,2024-03-06T13:31:18.335Z,957060529,False,,15.458984,67.0,85.184555,27258730,0,524147,4081626,71.0,11,7,4008718,26560248,10900365,0,5537163,6114002,SCORED,2024-03-06T06:08:37.126Z,-08:00,2024-03-06T13:40:34.810Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-05T10:55:52.959Z,2024-03-05T14:29:42.125Z,955782657,False,,15.175781,54.0,87.91502,27258864,0,47239,5058309,80.0,14,7,3576103,29591319,16065552,0,6171666,3777998,SCORED,2024-03-05T06:16:29.845Z,-08:00,2024-03-05T14:40:44.599Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-02T10:44:48.875Z,2024-03-02T14:41:45.643Z,952009706,False,,15.292969,85.0,83.26951,27259266,0,2329234,5790558,71.0,18,8,5133403,30395844,11189741,0,8593171,5479529,SCORED,2024-03-02T06:15:08.837Z,-08:00,2024-03-02T14:56:07.571Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-03-01T13:36:31.483Z,2024-03-01T13:09:59.592Z,951088571,False,,15.5859375,85.0,88.18576,27259400,0,350046,5283150,65.0,7,6,2855097,24166578,11074390,0,5968827,4268264,SCORED,2024-03-01T06:21:25.981Z,-08:00,2024-03-01T13:36:36.523Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-02-29T14:34:08.079Z,2024-02-29T14:28:54.770Z,949971689,False,,15.74707,88.0,83.023605,27259535,0,1959065,4810051,76.0,16,6,5277632,31088050,15543563,0,4700852,5566003,SCORED,2024-02-29T05:46:26.206Z,-08:00,2024-02-29T14:34:13.675Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-02-28T11:15:00.630Z,2024-02-28T13:29:59.383Z,948427305,False,,15.844727,87.0,82.6493,27259669,0,479893,4547451,70.0,8,4,4758501,27425411,14909053,0,3057004,4700853,SCORED,2024-02-28T05:52:53.010Z,-08:00,2024-02-28T13:42:27.118Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-02-27T13:42:17.067Z,2024-02-27T14:27:32.090Z,947393771,False,,15.673828,84.0,85.76807,27259803,0,1670499,4213521,79.0,15,5,4325929,30395940,17158546,0,4354796,4556669,SCORED,2024-02-27T05:57:33.314Z,-08:00,2024-02-27T14:32:28.835Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-02-26T16:04:29.958Z,2024-02-26T13:29:37.568Z,946256573,False,,15.410156,82.0,84.23249,27259937,0,618903,3965931,74.0,19,6,4441251,27858981,11333915,0,8075116,4008699,SCORED,2024-02-26T05:45:18.587Z,-08:00,2024-02-26T16:04:34.971Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-02-25T15:21:44.014Z,2024-02-25T15:17:05.558Z,944952997,False,,15.1171875,77.0,86.50466,27260072,0,948213,4580782,81.0,12,6,4470116,31089956,14334186,0,7527135,4758519,SCORED,2024-02-25T06:36:01.600Z,-08:00,2024-02-25T15:21:51.305Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-02-24T15:09:15.346Z,2024-02-24T14:57:24.423Z,943742706,False,,15.8203125,82.0,79.69582,27260206,0,1678847,3882594,78.0,17,5,7181051,32877037,12199096,0,5912101,7584789,SCORED,2024-02-24T05:49:27.386Z,-08:00,2024-02-24T15:09:20.975Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-02-23T10:42:47.184Z,2024-02-23T13:31:14.002Z,942187523,False,,15.9375,84.0,87.32806,27260340,0,666011,3751614,81.0,14,4,3893353,29531727,14765891,0,5508339,5364144,SCORED,2024-02-23T05:19:02.275Z,-08:00,2024-02-23T13:44:19.414Z,7039495
2025-07-30T21:10:55.186994+00:00,2024-02-22T10:16:59.934Z,2024-02-22T14:29:19.165Z,940945770,False,,16.171875,81.0,83.525116,27260475,0,477535,5293485,82.0,11,4,5364198,32559849,15284931,0,6979179,4931541,SCORED,2024-02-22T05:26:39.316Z,-08:00,2024-02-22T14:40:06.286Z,7039495
